T_real,T_AI,k,beta,test_error
10000,91.69445978784384,1000,1.5,0.07789765671491103
10000,96.21961134056087,1000,1.5,0.0778907421750761
10000,100.9680806010482,1000,1.5,0.07788349084210662
10000,105.95088837115578,1000,1.5,0.07787588653899691
10000,111.17959933290628,1000,1.5,0.07786791233446513
10000,116.66634888915877,1000,1.5,0.07785955051005988
10000,122.42387132886877,1000,1.5,0.0778507825260622
10000,128.4655293823131,1000,1.5,0.07784158898616331
10000,134.80534523487418,1000,1.5,0.07783194960090023
10000,141.45803307136464,1000,1.5,0.0778218431498353
10000,148.43903322642566,1000,1.5,0.07781124744246835
10000,155.7645480202586,1000,1.5,0.07780013927787471
10000,163.45157936286094,1000,1.5,0.07778849440306662
10000,171.5179682140439,1000,1.5,0.07777628747008075
10000,179.98243599081505,1000,1.5,0.07776349199180033
10000,188.86462801822907,1000,1.5,0.07775008029652697
10000,198.1851591245514,1000,1.5,0.07773602348132463
10000,207.96566148655822,1000,1.5,0.07772129136416608
10000,218.22883483601802,1000,1.5,0.07770585243492172
10000,228.99849914387997,1000,1.5,0.07768967380524006
10000,240.29964990444302,1000,1.5,0.07767272115738097
10000,252.15851614781684,1000,1.5,0.07765495869207453
10000,264.60262131531766,1000,1.5,0.07763634907549163
10000,277.6608471390847,1000,1.5,0.07761685338542786
10000,291.3635006741758,1000,1.5,0.07759643105681738
10000,305.7423846387185,1000,1.5,0.0775750398267115
10000,320.8308712253716,1000,1.5,0.07755263567887562
10000,336.6639795554073,1000,1.5,0.07752917278817803
10000,353.2784569551752,1000,1.5,0.07750460346496729
10000,370.71286424358743,1000,1.5,0.07747887809965764
10000,389.00766522856935,1000,1.5,0.07745194510776793
10000,408.20532062019026,1000,1.5,0.0774237508756867
10000,428.350386578436,1000,1.5,0.0773942397074654
10000,449.48961812434607,1000,1.5,0.07736335377297143
10000,471.6720776545259,1000,1.5,0.07733103305776717
10000,494.949248810886,1000,1.5,0.07729721531511333
10000,519.3751559698882,1000,1.5,0.0772618360205325
10000,545.0064896286245,1000,1.5,0.07722482832940561
10000,571.9027379787431,1000,1.5,0.07718612303811283
10000,600.1263249735888,1000,1.5,0.07714564854927111
10000,629.7427552090026,1000,1.5,0.07710333084166114
10000,660.8207659540327,1000,1.5,0.07705909344547887
10000,693.432486684416,1000,1.5,0.07701285742358896
10000,727.6536064890868,1000,1.5,0.07696454135949968
10000,763.5635497382514,1000,1.5,0.07691406135282096
10000,801.2456604207365,1000,1.5,0.0768613310230078
10000,840.7873955784511,1000,1.5,0.07680626152223101
10000,882.2805282869017,1000,1.5,0.07674876155825369
10000,925.821360652859,1000,1.5,0.07668873742822624
10000,971.5109473235286,1000,1.5,0.07662609306434198
10000,1019.4553300259765,1000,1.5,0.07656073009232114
10000,1069.7657836811518,1000,1.5,0.0764925479037094
10000,1122.5590746637126,1000,1.5,0.07642144374298922
10000,1177.9577318070592,1000,1.5,0.07634731281050579
10000,1236.0903307825577,1000,1.5,0.07627004838220353
10000,1297.0917925129716,1000,1.5,0.07618954194715166
10000,1361.1036963126903,1000,1.5,0.07610568336380852
10000,1428.2746084815285,1000,1.5,0.07601836103593097
10000,1498.7604271147418,1000,1.5,0.07592746210897752
10000,1572.724743929531,1000,1.5,0.07583287268777868
10000,1650.3392239477969,1000,1.5,0.07573447807615619
10000,1731.7840039163607,1000,1.5,0.0756321630390615
10000,1817.2481103893613,1000,1.5,0.07552581208767215
10000,1906.9298984431537,1000,1.5,0.07541530978773328
10000,2001.037512041927,1000,1.5,0.07530054109125756
10000,2099.7893671225115,1000,1.5,0.07518139169150176
10000,2203.4146585195904,1000,1.5,0.0750577484009217
10000,2312.153891907834,1000,1.5,0.0749294995515686
10000,2426.2594419955467,1000,1.5,0.07479653541713249
10000,2545.9961382653482,1000,1.5,0.07465874865556085
10000,2671.6418796213625,1000,1.5,0.07451603477088742
10000,2803.488279369443,1000,1.5,0.07436829259259785
10000,2941.841342027374,1000,1.5,0.07421542477054101
10000,3087.0221735358805,1000,1.5,0.07405733828306872
10000,3239.367726518784,1000,1.5,0.0738939449557589
10000,3399.2315823220006,1000,1.5,0.07372516198775189
10000,3566.984771646407,1000,1.5,0.07355091248241268
10000,3743.0166356791974,1000,1.5,0.07337112597872947
10000,3927.735729722376,1000,1.5,0.07318573897957725
10000,4121.570771415609,1000,1.5,0.07299469547272178
10000,4324.971635754167,1000,1.5,0.0727979474402203
10000,4538.410399211334,1000,1.5,0.07259545535169842
10000,4762.382435388603,1000,1.5,0.07238718863685303
10000,4997.40756473658,1000,1.5,0.07217312613245794
10000,5244.031261014965,1000,1.5,0.07195325649913348
10000,5502.825917291731,1000,1.5,0.07172757860319333
10000,5774.392174419788,1000,1.5,0.0714961018590004
10000,6059.360315074416,1000,1.5,0.07125884652745498
10000,6358.391726586874,1000,1.5,0.07101584396650087
10000,6672.180435969319,1000,1.5,0.07076713682987026
10000,7001.454720693739,1000,1.5,0.07051277921069254
10000,7346.978798963352,1000,1.5,0.07025283672706278
10000,7709.554603399424,1000,1.5,0.06998738654719662
10000,8090.023642260101,1000,1.5,0.06971651735238293
10000,8489.268952511045,1000,1.5,0.06944032923657442
10000,8908.217149280728,1000,1.5,0.06915893354212081
10000,9347.840576456998,1000,1.5,0.06887245263183668
10000,9809.159563416273,1000,1.5,0.06858101959829567
10000,10293.244793123098,1000,1.5,0.06828477791194104
10000,10801.219787096203,1000,1.5,0.06798388101028774
10000,11334.26351300837,1000,1.5,0.06767849183114961
10000,11893.613120972308,1000,1.5,0.06736878229344531
10000,12480.56681486296,1000,1.5,0.06705493272970676
10000,13096.48686534078,1000,1.5,0.06673713127492348
10000,13742.80277156845,1000,1.5,0.06641557321679707
10000,14421.014578959353,1000,1.5,0.06609046031284421
10000,15132.696360658267,1000,1.5,0.0657620000800683
10000,15879.499870833977,1000,1.5,0.06543040506311759
10000,16663.15837826323,1000,1.5,0.06509589208695646
10000,17485.490689103306,1000,1.5,0.06475868150009992
10000,18348.405368189557,1000,1.5,0.06441899641440013
10000,19253.9051686557,1000,1.5,0.06407706194723128
10000,20204.091680157042,1000,1.5,0.06373310447170341
10000,21201.170206484974,1000,1.5,0.06338735088025046
10000,22247.454883893708,1000,1.5,0.06304002786659371
10000,23345.374052017745,1000,1.5,0.06269136123068653
10000,24497.47588984603,1000,1.5,0.062341575210809214
10000,25706.434329833315,1000,1.5,0.06199089184651424
10000,26975.055263874565,1000,1.5,0.06163953037563129
10000,28306.28305554678,1000,1.5,0.061287706668038
10000,29703.207373731602,1000,1.5,0.06093563269839576
10000,31169.07036347938,1000,1.5,0.06058351605954794
10000,32707.274170758283,1000,1.5,0.060231559517787976
10000,34321.38883855163,1000,1.5,0.05987996061073605
10000,36015.16059263056,1000,1.5,0.05952891128811697
10000,37792.52053623214,1000,1.5,0.05917859759531818
10000,39657.59377382258,1000,1.5,0.058829199399225214
10000,41614.708985121564,1000,1.5,0.05848089015548767
10000,43668.40847160745,1000,1.5,0.058133836716062925
10000,45823.458698820534,1000,1.5,0.05778819917561785
10000,48084.86135893327,1000,1.5,0.057444130755141425
10000,50457.864979261096,1000,1.5,0.05710177772093318
10000,52947.97710365748,1000,1.5,0.0567612793369811
10000,55560.97707506484,1000,1.5,0.056422767848627944
10000,58302.9294488879,1000,1.5,0.056086368495343875
10000,61180.19806832264,1000,1.5,0.05575219955037301
10000,64199.460834306214,1000,1.5,0.05542037238500054
10000,67367.7252043687,1000,1.5,0.05509099155519108
10000,70692.34445635948,1000,1.5,0.054764154908375995
10000,74181.0347547924,1000,1.5,0.05443995370821435
10000,77841.89305942143,1000,1.5,0.05411847277521602
10000,81683.41591761034,1000,1.5,0.05379979064119317
10000,85714.51918411112,1000,1.5,0.053483979715596215
10000,89944.55871402164,1000,1.5,0.05317110646188851
10000,94383.352076946,1000,1.5,0.05286123158221967
10000,99041.2013427557,1000,1.5,0.0525544102087674
10000,103928.91699183728,1000,1.5,0.05225069210023027
10000,109057.8430053166,1000,1.5,0.051950121842068556
10000,114439.88319349488,1000,1.5,0.051652739049203394
10000,120087.52882360163,1000,1.5,0.05135857856999731
10000,126013.88761098507,1000,1.5,0.05106767069044864
10000,132232.7141410297,1000,1.5,0.05078004133763872
10000,138758.44179240317,1000,1.5,0.05049571228157306
10000,145606.2162357259,1000,1.5,0.050214701334655124
10000,152791.93058541327,1000,1.5,0.049937022548123516
10000,160332.26228626995,1000,1.5,0.049662686404871134
10000,168244.71182045134,1000,1.5,0.04939170000814542
10000,176547.64332462606,1000,1.5,0.049124067265705396
10000,185260.32721160684,1000,1.5,0.0488597890690812
10000,194402.98489537672,1000,1.5,0.04859886346764604
10000,203996.83572330637,1000,1.5,0.04834128583727039
10000,214064.14622449162,1000,1.5,0.04808704904338148
10000,224628.28178851632,1000,1.5,0.04783614359830003
10000,235713.7608945747,1000,1.5,0.047588557812770424
10000,247346.31201682088,1000,1.5,0.04734427794163926
10000,259552.93333801624,1000,1.5,0.0471032883236725
10000,272361.95541006164,1000,1.5,0.04686557151553241
10000,285803.1069068532,1000,1.5,0.046631108419961834
10000,299907.58362205816,1000,1.5,0.0463998784082479
10000,314708.12087195285,1000,1.5,0.04617185943705676
10000,330239.06947137037,1000,1.5,0.04594702815974833
10000,346536.4754590798,1000,1.5,0.04572536003229505
10000,363638.1637576417,1000,1.5,0.045506829413940186
10000,381583.82596190565,1000,1.5,0.04529140966274124
10000,400415.1124598945,1000,1.5,0.04507907322615203
10000,420175.72909989185,1000,1.5,0.044869791726802416
10000,440911.53862807574,1000,1.5,0.04466353604363971
10000,462670.6671321315,1000,1.5,0.04446027638859806
10000,485503.61573790025,1000,1.5,0.044259982378964155
10000,509463.3778182841,1000,1.5,0.04406262310560772
10000,534605.5619864543,1000,1.5,0.043868167197245275
10000,560988.5211588137,1000,1.5,0.0436765828809038
10000,588673.487987254,1000,1.5,0.0434878380387492
10000,617724.7169750493,1000,1.5,0.043301900261441734
10000,648209.6336062066,1000,1.5,0.04311873689817724
10000,680198.9908343966,1000,1.5,0.04293831510356967
10000,713767.0332946767,1000,1.5,0.04276060188152599
10000,748991.6696191038,1000,1.5,0.04258556412626065
10000,785954.6532561838,1000,1.5,0.04241316866059218
10000,824741.7722138225,1000,1.5,0.04224338227165976
10000,865443.0481661423,1000,1.5,0.04207617174419286
10000,908152.9453863049,1000,1.5,0.04191150389146224
10000,952970.5899902193,1000,1.5,0.041749345584035716
10000,1000000.0,1000,1.5,0.041589663776457175
100000,10.0,1000,1.5,0.053166405404978544
100000,10.493503267611478,1000,1.5,0.05316636996913468
100000,11.011361082737277,1000,1.5,0.05316633278477102
100000,11.55477535025535,1000,1.5,0.053166293765622916
100000,12.125007289442108,1000,1.5,0.05316625282117104
100000,12.723380361157377,1000,1.5,0.05316620985643177
100000,13.351283339486864,1000,1.5,0.053166164771737114
100000,14.01017353497121,1000,1.5,0.05316611746250384
100000,14.701580176902427,1000,1.5,0.053166067818991275
100000,15.427107962537775,1000,1.5,0.05316601572604715
100000,16.188440781468522,1000,1.5,0.05316596106284098
100000,16.987345623787483,1000,1.5,0.053165903702584255
100000,17.82567668112595,1000,1.5,0.05316584351223699
100000,18.705379650078093,1000,1.5,0.05316578035219971
100000,19.628496248000772,1000,1.5,0.053165714075990356
100000,20.597168951669577,1000,1.5,0.05316564452990536
100000,21.61364596978904,1000,1.5,0.053165571552663965
100000,22.680286460897893,1000,1.5,0.053165494975035095
100000,23.799566008779642,1000,1.5,0.053165414619445975
100000,24.974082368086428,1000,1.5,0.053165330299571385
100000,26.206561493511312,1000,1.5,0.0531652418199029
100000,27.499863866502213,1000,1.5,0.053165148975296825
100000,28.85699113420118,1000,1.5,0.053165051550500095
100000,30.281093076017555,1000,1.5,0.05316494931965281
100000,31.775474914003755,1000,1.5,0.05316484204576637
100000,33.3436049840005,1000,1.5,0.05316472948017609
100000,34.98912278535556,1000,1.5,0.05316461136196693
100000,36.71584742789879,1000,1.5,0.05316448741737109
100000,38.52778649577804,1000,1.5,0.053164357359136064
100000,40.429145348728426,1000,1.5,0.053164220885861826
100000,42.42433688236211,1000,1.5,0.053164077681305474
100000,44.5179917701317,1000,1.5,0.05316392741365194
100000,46.71496921073779,1000,1.5,0.05316376973474893
100000,49.02036820592467,1000,1.5,0.053163604279304576
100000,51.43953939483883,1000,1.5,0.05316343066404576
100000,53.97809747241707,1000,1.5,0.053163248486835436
100000,56.64193422062594,1000,1.5,0.05316305732574675
100000,59.437232182797274,1000,1.5,0.05316285673809211
100000,62.37047901279654,1000,1.5,0.05316264625940478
100000,65.44848253232736,1000,1.5,0.053162425402370955
100000,68.67838653131899,1000,1.5,0.05316219365570975
100000,72.067687348068,1000,1.5,0.05316195048299868
100000,75.6242512676154,1000,1.5,0.05316169532144207
100000,79.35633277873937,1000,1.5,0.053161427580579526
100000,83.27259373193655,1000,1.5,0.05316114664093173
100000,87.38212344285594,1000,1.5,0.05316085185258054
100000,91.69445978784384,1000,1.5,0.053160542533680154
100000,96.21961134056087,1000,1.5,0.05316021796889623
100000,100.9680806010482,1000,1.5,0.05315987740776945
100000,105.95088837115578,1000,1.5,0.05315952006299994
100000,111.17959933290628,1000,1.5,0.05315914510864879
100000,116.66634888915877,1000,1.5,0.0531587516782529
100000,122.42387132886877,1000,1.5,0.053158338862848875
100000,128.4655293823131,1000,1.5,0.053157905708901804
100000,134.80534523487418,1000,1.5,0.05315745121613455
100000,141.45803307136464,1000,1.5,0.05315697433525267
100000,148.43903322642566,1000,1.5,0.05315647396556043
100000,155.7645480202586,1000,1.5,0.05315594895246252
100000,163.45157936286094,1000,1.5,0.053155398084846414
100000,171.5179682140439,1000,1.5,0.05315482009233988
100000,179.98243599081505,1000,1.5,0.05315421364243762
100000,188.86462801822907,1000,1.5,0.05315357733749154
100000,198.1851591245514,1000,1.5,0.053152909711557866
100000,207.96566148655822,1000,1.5,0.0531522092270951
100000,218.22883483601802,1000,1.5,0.05315147427150579
100000,228.99849914387997,1000,1.5,0.05315070315351518
100000,240.29964990444302,1000,1.5,0.05314989409937945
100000,252.15851614781684,1000,1.5,0.05314904524891592
100000,264.60262131531766,1000,1.5,0.05314815465134741
100000,277.6608471390847,1000,1.5,0.05314722026095253
100000,291.3635006741758,1000,1.5,0.05314623993251344
100000,305.7423846387185,1000,1.5,0.05314521141655222
100000,320.8308712253716,1000,1.5,0.05314413235434698
100000,336.6639795554073,1000,1.5,0.0531430002727179
100000,353.2784569551752,1000,1.5,0.05314181257857391
100000,370.71286424358743,1000,1.5,0.053140566553209465
100000,389.00766522856935,1000,1.5,0.05313925934634152
100000,408.20532062019026,1000,1.5,0.05313788796987554
100000,428.350386578436,1000,1.5,0.05313644929138981
100000,449.48961812434607,1000,1.5,0.053134940027326535
100000,471.6720776545259,1000,1.5,0.05313335673587814
100000,494.949248810886,1000,1.5,0.05313169580955679
100000,519.3751559698882,1000,1.5,0.05312995346743474
100000,545.0064896286245,1000,1.5,0.05312812574704326
100000,571.9027379787431,1000,1.5,0.053126208495916954
100000,600.1263249735888,1000,1.5,0.05312419736277078
100000,629.7427552090026,1000,1.5,0.053122087788296246
100000,660.8207659540327,1000,1.5,0.05311987499556352
100000,693.432486684416,1000,1.5,0.053117553980015705
100000,727.6536064890868,1000,1.5,0.05311511949904166
100000,763.5635497382514,1000,1.5,0.05311256606111358
100000,801.2456604207365,1000,1.5,0.05310988791447544
100000,840.7873955784511,1000,1.5,0.053107079035368696
100000,882.2805282869017,1000,1.5,0.05310413311578147
100000,925.821360652859,1000,1.5,0.05310104355070785
100000,971.5109473235286,1000,1.5,0.05309780342490407
100000,1019.4553300259765,1000,1.5,0.05309440549912883
100000,1069.7657836811518,1000,1.5,0.0530908421958554
100000,1122.5590746637126,1000,1.5,0.05308710558444372
100000,1177.9577318070592,1000,1.5,0.05308318736576163
100000,1236.0903307825577,1000,1.5,0.053079078856245104
100000,1297.0917925129716,1000,1.5,0.053074770971388324
100000,1361.1036963126903,1000,1.5,0.05307025420865591
100000,1428.2746084815285,1000,1.5,0.05306551862981092
100000,1498.7604271147418,1000,1.5,0.05306055384265377
100000,1572.724743929531,1000,1.5,0.05305534898216942
100000,1650.3392239477969,1000,1.5,0.05304989269108192
100000,1731.7840039163607,1000,1.5,0.05304417309981844
100000,1817.2481103893613,1000,1.5,0.05303817780588689
100000,1906.9298984431537,1000,1.5,0.05303189385267515
100000,2001.037512041927,1000,1.5,0.05302530770768281
100000,2099.7893671225115,1000,1.5,0.05301840524020046
100000,2203.4146585195904,1000,1.5,0.0530111716984558
100000,2312.153891907834,1000,1.5,0.053003591686250615
100000,2426.2594419955467,1000,1.5,0.052995649139117876
100000,2545.9961382653482,1000,1.5,0.05298732730003409
100000,2671.6418796213625,1000,1.5,0.052978608694728264
100000,2803.488279369443,1000,1.5,0.05296947510663583
100000,2941.841342027374,1000,1.5,0.052959907551553484
100000,3087.0221735358805,1000,1.5,0.05294988625205911
100000,3239.367726518784,1000,1.5,0.052939390611769804
100000,3399.2315823220006,1000,1.5,0.05292839918952079
100000,3566.984771646407,1000,1.5,0.052916889673558475
100000,3743.0166356791974,1000,1.5,0.05290483885585185
100000,3927.735729722376,1000,1.5,0.0528922226066387
100000,4121.570771415609,1000,1.5,0.052879015849335784
100000,4324.971635754167,1000,1.5,0.052865192535955806
100000,4538.410399211334,1000,1.5,0.05285072562318847
100000,4762.382435388603,1000,1.5,0.0528355870493181
100000,4997.40756473658,1000,1.5,0.05281974771216663
100000,5244.031261014965,1000,1.5,0.052803177448267256
100000,5502.825917291731,1000,1.5,0.0527858450134919
100000,5774.392174419788,1000,1.5,0.05276771806537363
100000,6059.360315074416,1000,1.5,0.052748763147384026
100000,6358.391726586874,1000,1.5,0.05272894567544459
100000,6672.180435969319,1000,1.5,0.052708229926970926
100000,7001.454720693739,1000,1.5,0.05268657903276798
100000,7346.978798963352,1000,1.5,0.05266395497211424
100000,7709.554603399424,1000,1.5,0.052640318571392314
100000,8090.023642260101,1000,1.5,0.052615629506641934
100000,8489.268952511045,1000,1.5,0.05258984631042978
100000,8908.217149280728,1000,1.5,0.052562926383446965
100000,9347.840576456998,1000,1.5,0.052534826011260936
100000,9809.159563416273,1000,1.5,0.052505500386661616
100000,10293.244793123098,1000,1.5,0.052474903638052815
100000,10801.219787096203,1000,1.5,0.05244298886434812
100000,11334.26351300837,1000,1.5,0.052409708176835365
100000,11893.613120972308,1000,1.5,0.05237501274847439
100000,12480.56681486296,1000,1.5,0.05233885287108913
100000,13096.48686534078,1000,1.5,0.052301178020906225
100000,13742.80277156845,1000,1.5,0.05226193693287723
100000,14421.014578959353,1000,1.5,0.05222107768420056
100000,15132.696360658267,1000,1.5,0.052178547787430446
100000,15879.499870833977,1000,1.5,0.05213429429352438
100000,16663.15837826323,1000,1.5,0.0520882639051357
100000,17485.490689103306,1000,1.5,0.05204040310040439
100000,18348.405368189557,1000,1.5,0.051990658267436936
100000,19253.9051686557,1000,1.5,0.051938975849592575
100000,20204.091680157042,1000,1.5,0.05188530250161176
100000,21201.170206484974,1000,1.5,0.05182958525652934
100000,22247.454883893708,1000,1.5,0.05177177170321248
100000,23345.374052017745,1000,1.5,0.05171181017425132
100000,24497.47588984603,1000,1.5,0.05164964994380823
100000,25706.434329833315,1000,1.5,0.0515852414349017
100000,26975.055263874565,1000,1.5,0.05151853643546299
100000,28306.28305554678,1000,1.5,0.05144948832235992
100000,29703.207373731602,1000,1.5,0.051378052292433224
100000,31169.07036347938,1000,1.5,0.051304185599439674
100000,32707.274170758283,1000,1.5,0.051227847795643905
100000,34321.38883855163,1000,1.5,0.05114900097665028
100000,36015.16059263056,1000,1.5,0.051067610027920554
100000,37792.52053623214,1000,1.5,0.050983642871283846
100000,39657.59377382258,1000,1.5,0.050897070709617666
100000,41614.708985121564,1000,1.5,0.05080786826776358
100000,43668.40847160745,1000,1.5,0.05071601402764343
100000,45823.458698820534,1000,1.5,0.05062149045546381
100000,48084.86135893327,1000,1.5,0.050524284218841586
100000,50457.864979261096,1000,1.5,0.0504243863916543
100000,52947.97710365748,1000,1.5,0.05032179264441828
100000,55560.97707506484,1000,1.5,0.05021650341802747
100000,58302.9294488879,1000,1.5,0.0501085240787478
100000,61180.19806832264,1000,1.5,0.04999786505245706
100000,64199.460834306214,1000,1.5,0.04988454193624928
100000,67367.7252043687,1000,1.5,0.04976857558568429
100000,70692.34445635948,1000,1.5,0.04964999217615739
100000,74181.0347547924,1000,1.5,0.049528823237088196
100000,77841.89305942143,1000,1.5,0.049405105657879506
100000,81683.41591761034,1000,1.5,0.049278881664872834
100000,85714.51918411112,1000,1.5,0.04915019876882282
100000,89944.55871402164,1000,1.5,0.04901910968272365
100000,94383.352076946,1000,1.5,0.04888567221014142
100000,99041.2013427557,1000,1.5,0.04874994910453136
100000,103928.91699183728,1000,1.5,0.048612007900342105
100000,109057.8430053166,1000,1.5,0.048471920717025545
100000,114439.88319349488,1000,1.5,0.04832976403737292
100000,120087.52882360163,1000,1.5,0.04818561846188163
100000,126013.88761098507,1000,1.5,0.04803956844111647
100000,132232.7141410297,1000,1.5,0.047891701988259566
100000,138758.44179240317,1000,1.5,0.04774211037424106
100000,145606.2162357259,1000,1.5,0.04759088780800392
100000,152791.93058541327,1000,1.5,0.04743813110457971
100000,160332.26228626995,1000,1.5,0.047283939343735246
100000,168244.71182045134,1000,1.5,0.04712841352199304
100000,176547.64332462606,1000,1.5,0.04697165620083098
100000,185260.32721160684,1000,1.5,0.04681377115383073
100000,194402.98489537672,1000,1.5,0.04665486301547127
100000,203996.83572330637,1000,1.5,0.0464950369341567
100000,214064.14622449162,1000,1.5,0.04633439823192981
100000,224628.28178851632,1000,1.5,0.046173052073157604
100000,235713.7608945747,1000,1.5,0.04601110314428765
100000,247346.31201682088,1000,1.5,0.04584865534656757
100000,259552.93333801624,1000,1.5,0.045685811503400564
100000,272361.95541006164,1000,1.5,0.04552267308377995
100000,285803.1069068532,1000,1.5,0.04535933994301192
100000,299907.58362205816,1000,1.5,0.04519591008170025
100000,314708.12087195285,1000,1.5,0.04503247942373492
100000,330239.06947137037,1000,1.5,0.04486914161380068
100000,346536.4754590798,1000,1.5,0.04470598783470596
100000,363638.1637576417,1000,1.5,0.044543106644628544
100000,381583.82596190565,1000,1.5,0.04438058383418488
100000,400415.1124598945,1000,1.5,0.04421850230305656
100000,420175.72909989185,1000,1.5,0.04405694195575078
100000,440911.53862807574,1000,1.5,0.04389597961593368
100000,462670.6671321315,1000,1.5,0.04373568895865493
100000,485503.61573790025,1000,1.5,0.04357614045968007
100000,509463.3778182841,1000,1.5,0.04341740136106363
100000,534605.5619864543,1000,1.5,0.04325953565202888
100000,560988.5211588137,1000,1.5,0.04310260406417038
100000,588673.487987254,1000,1.5,0.04294666407996066
100000,617724.7169750493,1000,1.5,0.04279176995352184
100000,648209.6336062066,1000,1.5,0.042637972742615854
100000,680198.9908343966,1000,1.5,0.04248532035081079
100000,713767.0332946767,1000,1.5,0.042333857578795625
100000,748991.6696191038,1000,1.5,0.042183626183839
100000,785954.6532561838,1000,1.5,0.04203466494641866
100000,824741.7722138225,1000,1.5,0.041887009743085464
100000,865443.0481661423,1000,1.5,0.04174069362466869
100000,908152.9453863049,1000,1.5,0.04159574689897524
100000,952970.5899902193,1000,1.5,0.04145219721718535
100000,1000000.0,1000,1.5,0.04131006966319843
