T,k,beta,test_error
2203.4146585195904,10000,1.5,0.08684835730850479
2312.153891907834,10000,1.5,0.08562425126761544
2426.2594419955467,10000,1.5,0.08441964382958267
2545.9961382653482,10000,1.5,0.08323422440406494
2671.6418796213625,10000,1.5,0.08206768734806802
2803.488279369443,10000,1.5,0.08091973188713936
2941.841342027374,10000,1.5,0.07979006203781787
3087.0221735358805,10000,1.5,0.078678386531319
3239.367726518784,10000,1.5,0.07758441873843532
3399.2315823220006,10000,1.5,0.07650787659563328
3566.984771646407,10000,1.5,0.07544848253232737
3743.0166356791974,10000,1.5,0.0744059633993127
3927.735729722376,10000,1.5,0.0733800503983373
4121.570771415609,10000,1.5,0.07237047901279657
4324.971635754167,10000,1.5,0.07137698893953147
4538.410399211334,10000,1.5,0.0703993240217133
4762.382435388603,10000,1.5,0.06943723218279729
4997.40756473658,10000,1.5,0.06849046536152845
5244.031261014965,10000,1.5,0.06755877944798253
5502.825917291731,10000,1.5,0.06664193422062595
5774.392174419788,10000,1.5,0.06573969328437822
6059.360315074416,10000,1.5,0.06485182400966079
6358.391726586874,10000,1.5,0.06397809747241709
6672.180435969319,10000,1.5,0.06311828839508773
7001.454720693739,10000,1.5,0.062272175088526095
7346.978798963352,10000,1.5,0.061439539394838864
7709.554603399424,10000,1.5,0.06062016663113737
8090.023642260101,10000,1.5,0.05981384553418472
8489.268952511045,10000,1.5,0.059020368205924684
8908.217149280728,10000,1.5,0.05823953005987817
9347.840576456998,10000,1.5,0.05747112976839365
9809.159563416273,10000,1.5,0.056714969210737806
10293.244793123098,10000,1.5,0.05597085342201299
10801.219787096203,10000,1.5,0.05523859054288834
11334.26351300837,10000,1.5,0.05451799177013174
11893.613120972308,10000,1.5,0.05380887130792958
12480.56681486296,10000,1.5,0.05311104631998223
13096.48686534078,10000,1.5,0.05242433688236214
13742.80277156845,10000,1.5,0.051748565937123216
14421.014578959353,10000,1.5,0.05108355924664911
15132.696360658267,10000,1.5,0.050429145348728444
15879.499870833977,10000,1.5,0.049785155512345886
16663.15837826323,10000,1.5,0.04915142369417733
17485.490689103306,10000,1.5,0.04852778649577805
18348.405368189557,10000,1.5,0.04791408312145286
19253.9051686557,10000,1.5,0.0473101553367972
20204.091680157042,10000,1.5,0.046715847427898784
21201.170206484974,10000,1.5,0.04613100616118912
22247.454883893708,10000,1.5,0.04555548074393433
23345.374052017745,10000,1.5,0.04498912278535558
24497.47588984603,10000,1.5,0.04443178625836865
25706.434329833315,10000,1.5,0.04388332746193296
26975.055263874565,10000,1.5,0.043343604984000514
28306.28305554678,10000,1.5,0.04281247966505467
29703.207373731602,10000,1.5,0.042289814562230035
31169.07036347938,10000,1.5,0.04177547491400376
32707.274170758283,10000,1.5,0.0412693281054492
34321.38883855163,10000,1.5,0.04077124363404313
36015.16059263056,10000,1.5,0.04028109307601758
37792.52053623214,10000,1.5,0.03979875005324765
39657.59377382258,10000,1.5,0.039324090200666836
41614.708985121564,10000,1.5,0.0388569911342012
43668.40847160745,10000,1.5,0.038397332419214475
45823.458698820534,10000,1.5,0.037944995539455864
48084.86135893327,10000,1.5,0.037499863866502225
50457.864979261096,10000,1.5,0.0370618226296872
52947.97710365748,10000,1.5,0.0366307588865093
55560.97707506484,10000,1.5,0.03620656149351132
58302.9294488879,10000,1.5,0.035789121077623665
61180.19806832264,10000,1.5,0.03537833000796403
64199.460834306214,10000,1.5,0.034974082368086426
67367.7252043687,10000,1.5,0.034576273928672206
70692.34445635948,10000,1.5,0.03418480212065595
74181.0347547924,10000,1.5,0.03379956600877966
77841.89305942143,10000,1.5,0.033420466265567994
81683.41591761034,10000,1.5,0.033047405145718196
85714.51918411112,10000,1.5,0.032680286460897906
89944.55871402164,10000,1.5,0.03231901555494435
94383.352076946,10000,1.5,0.03196349927945867
99041.2013427557,10000,1.5,0.03161364596978904
103928.91699183728,10000,1.5,0.03126936542139618
109057.8430053166,10000,1.5,0.03093056886659549
114439.88319349488,10000,1.5,0.03059716895166959
120087.52882360163,10000,1.5,0.030269079714345476
126013.88761098507,10000,1.5,0.0299462165616304
132232.7141410297,10000,1.5,0.029628496248000784
138758.44179240317,10000,1.5,0.029315836853938577
145606.2162357259,10000,1.5,0.029008157764809597
152791.93058541327,10000,1.5,0.0287053796500781
160332.26228626995,10000,1.5,0.028407424442852672
168244.71182045134,10000,1.5,0.028114215319757767
176547.64332462606,10000,1.5,0.027825676681125955
185260.32721160684,10000,1.5,0.02754173413150568
194402.98489537672,10000,1.5,0.027262314460479414
203996.83572330637,10000,1.5,0.026987345623787483
214064.14622449162,10000,1.5,0.026716756724752523
224628.28178851632,10000,1.5,0.026450477995999755
235713.7608945747,10000,1.5,0.02618844078146853
247346.31201682088,10000,1.5,0.025930577518710377
259552.93333801624,10000,1.5,0.025676821721468998
272361.95541006164,10000,1.5,0.025427107962537783
285803.1069068532,10000,1.5,0.025181371856890344
299907.58362205816,10000,1.5,0.024939550045079785
314708.12087195285,10000,1.5,0.02470158017690243
330239.06947137037,10000,1.5,0.024467400895321692
346536.4754590798,10000,1.5,0.02423695182064809
363638.1637576417,10000,1.5,0.024010173534971223
381583.82596190565,10000,1.5,0.02378700756683973
400415.1124598945,10000,1.5,0.023567396376185327
420175.72909989185,10000,1.5,0.023351283339486873
440911.53862807574,10000,1.5,0.023138612735170868
462670.6671321315,10000,1.5,0.022929329729244486
485503.61573790025,10000,1.5,0.022723380361157383
509463.3778182841,10000,1.5,0.02252071152988879
534605.5619864543,10000,1.5,0.0223212709802562
560988.5211588137,10000,1.5,0.02212500728944211
588673.487987254,10000,1.5,0.021931869853735454
617724.7169750493,10000,1.5,0.02174180887548411
648209.6336062066,10000,1.5,0.02155477535025535
680198.9908343966,10000,1.5,0.021370721054200778
713767.0332946767,10000,1.5,0.02118959853162248
748991.6696191038,10000,1.5,0.021011361082737285
785954.6532561838,10000,1.5,0.020835962751635927
824741.7722138225,10000,1.5,0.020663358314433958
865443.0481661423,10000,1.5,0.020493503267611485
908152.9453863049,10000,1.5,0.020326353816538523
952970.5899902193,10000,1.5,0.020161866864183232
1000000.0,10000,1.5,0.020000000000000004
10.0,100000,1.5,0.4673211610214463
10.493503267611478,100000,1.5,0.4599276432813849
11.011361082737277,100000,1.5,0.45265189578451426
11.55477535025535,100000,1.5,0.44549204258616654
12.125007289442108,100000,1.5,0.4384462376233171
12.723380361157377,100000,1.5,0.43151266423860446
13.351283339486864,100000,1.5,0.42468953471193166
14.01017353497121,100000,1.5,0.417975089799529
14.701580176902427,100000,1.5,0.4113675982803589
15.427107962537775,100000,1.5,0.40486535650974587
16.188440781468522,100000,1.5,0.39846668798011664
16.987345623787483,100000,1.5,0.3921699428887378
17.82567668112595,100000,1.5,0.3859734977123376
18.705379650078093,100000,1.5,0.37987575478850505
19.628496248000772,100000,1.5,0.3738751419037557
20.597168951669577,100000,1.5,0.36797011188815953
21.61364596978904,100000,1.5,0.36215914221642614
22.680286460897893,100000,1.5,0.3564407346153437
23.799566008779642,100000,1.5,0.35081341467747107
24.974082368086428,100000,1.5,0.34527573148098406
26.206561493511312,100000,1.5,0.3398262572155759
27.499863866502213,100000,1.5,0.33446358681431776
28.85699113420118,100000,1.5,0.32918633759138255
30.281093076017555,100000,1.5,0.32399314888554004
31.775474914003755,100000,1.5,0.31888268170933
33.3436049840005,100000,1.5,0.31385361840382403
34.98912278535556,100000,1.5,0.30890466229888675
36.71584742789879,100000,1.5,0.30403453737884817
38.52778649577804,100000,1.5,0.299241987953502
40.429145348728426,100000,1.5,0.29452577833434423
42.42433688236211,100000,1.5,0.28988469251596904
44.5179917701317,100000,1.5,0.2853175338625396
46.71496921073779,100000,1.5,0.28082312479925325
49.02036820592467,100000,1.5,0.276400306508721
51.43953939483883,100000,1.5,0.2720479386321834
53.97809747241707,100000,1.5,0.26776489897548605
56.64193422062594,100000,1.5,0.263550083219738
59.437232182797274,100000,1.5,0.25940240463657954
62.37047901279654,100000,1.5,0.2553207938079851
65.44848253232736,100000,1.5,0.2513041983505298
68.67838653131899,100000,1.5,0.24735158264404752
72.067687348068,100000,1.5,0.24346192756461144
75.6242512676154,100000,1.5,0.23963423022176822
79.35633277873937,100000,1.5,0.23586750369995715
83.27259373193655,100000,1.5,0.23216077680404854
87.38212344285594,100000,1.5,0.22851309380893522
91.69445978784384,100000,1.5,0.22492351421311313
96.21961134056087,100000,1.5,0.22139111249618645
100.9680806010482,100000,1.5,0.21791497788023606
105.95088837115578,100000,1.5,0.21449421409498864
111.17959933290628,100000,1.5,0.21112793914672656
116.66634888915877,100000,1.5,0.20781528509087882
122.42387132886877,100000,1.5,0.20455539780823445
128.4655293823131,100000,1.5,0.2013474367847199
134.80534523487418,100000,1.5,0.1981905748946852
141.45803307136464,100000,1.5,0.19508399818764188
148.43903322642566,100000,1.5,0.19202690567839759
155.7645480202586,100000,1.5,0.18901850914053367
163.45157936286094,100000,1.5,0.18605803290317272
171.5179682140439,100000,1.5,0.18314471365098345
179.98243599081505,100000,1.5,0.18027780022737072
188.86462801822907,100000,1.5,0.1774565534408009
198.1851591245514,100000,1.5,0.17468024587421224
207.96566148655822,100000,1.5,0.1719481616974611
218.22883483601802,100000,1.5,0.16925959648275565
228.99849914387997,100000,1.5,0.1666138570230294
240.29964990444302,100000,1.5,0.1640102611532079
252.15851614781684,100000,1.5,0.16144813757432283
264.60262131531766,100000,1.5,0.15892682568042707
277.6608471390847,100000,1.5,0.15644567538826726
291.3635006741758,100000,1.5,0.1540040469696693
305.7423846387185,100000,1.5,0.15160131088659407
320.8308712253716,100000,1.5,0.1492368476288201
336.6639795554073,100000,1.5,0.14691004755421197
353.2784569551752,100000,1.5,0.14462031073153298
370.71286424358743,100000,1.5,0.1423670467857619
389.00766522856935,100000,1.5,0.14014967474587328
408.20532062019026,100000,1.5,0.1379676228950426
428.350386578436,100000,1.5,0.13582032862323745
449.48961812434607,100000,1.5,0.13370723828215694
471.6720776545259,100000,1.5,0.1316278070424816
494.949248810886,100000,1.5,0.12958149875339686
519.3751559698882,100000,1.5,0.12756778580435474
545.0064896286245,100000,1.5,0.12558614898903717
571.9027379787431,100000,1.5,0.12363607737148621
600.1263249735888,100000,1.5,0.12171706815436664
629.7427552090026,100000,1.5,0.11982862654932713
660.8207659540327,100000,1.5,0.11797026564942638
693.432486684416,100000,1.5,0.11614150630359127
727.6536064890868,100000,1.5,0.11434187699307473
763.5635497382514,100000,1.5,0.11257091370988155
801.2456604207365,100000,1.5,0.1108281598371309
840.7873955784511,100000,1.5,0.10911316603132426
882.2805282869017,100000,1.5,0.10742549010648868
925.821360652859,100000,1.5,0.10576469692016575
971.5109473235286,100000,1.5,0.1041303582612166
1019.4553300259765,100000,1.5,0.10252205273941374
1069.7657836811518,100000,1.5,0.10093936567679189
1122.5590746637126,100000,1.5,0.09938188900072928
1177.9577318070592,100000,1.5,0.09784922113873226
1236.0903307825577,100000,1.5,0.09634096691489562
1297.0917925129716,100000,1.5,0.09485673744801226
1361.1036963126903,100000,1.5,0.09339615005130592
1428.2746084815285,100000,1.5,0.09195882813376105
1498.7604271147418,100000,1.5,0.09054440110302435
1572.724743929531,100000,1.5,0.08915250426985286
1650.3392239477969,100000,1.5,0.08778277875408425
1731.7840039163607,100000,1.5,0.08643487139210496
1817.2481103893613,100000,1.5,0.08510843464579199
1906.9298984431537,100000,1.5,0.08380312651290535
2001.037512041927,100000,1.5,0.08251861043890779
2099.7893671225115,100000,1.5,0.0812545552301892
2203.4146585195904,100000,1.5,0.08001063496867318
2312.153891907834,100000,1.5,0.07878652892778383
2426.2594419955467,100000,1.5,0.07758192148975106
2545.9961382653482,100000,1.5,0.07639650206423333
2671.6418796213625,100000,1.5,0.07522996500823641
2803.488279369443,100000,1.5,0.07408200954730775
2941.841342027374,100000,1.5,0.07295233969798626
3087.0221735358805,100000,1.5,0.0718406641914874
3239.367726518784,100000,1.5,0.0707466963986037
3399.2315823220006,100000,1.5,0.06967015425580167
3566.984771646407,100000,1.5,0.06861076019249576
3743.0166356791974,100000,1.5,0.06756824105948109
3927.735729722376,100000,1.5,0.06654232805850568
4121.570771415609,100000,1.5,0.06553275667296495
4324.971635754167,100000,1.5,0.06453926659969986
4538.410399211334,100000,1.5,0.06356160168188167
4762.382435388603,100000,1.5,0.06259950984296568
4997.40756473658,100000,1.5,0.06165274302169683
5244.031261014965,100000,1.5,0.0607210571081509
5502.825917291731,100000,1.5,0.05980421188079433
5774.392174419788,100000,1.5,0.05890197094454659
6059.360315074416,100000,1.5,0.05801410166982917
6358.391726586874,100000,1.5,0.057140375132585464
6672.180435969319,100000,1.5,0.056280566055256116
7001.454720693739,100000,1.5,0.05543445274869447
7346.978798963352,100000,1.5,0.05460181705500724
7709.554603399424,100000,1.5,0.05378244429130574
8090.023642260101,100000,1.5,0.052976123194353096
8489.268952511045,100000,1.5,0.05218264586609306
8908.217149280728,100000,1.5,0.051401807720046544
9347.840576456998,100000,1.5,0.050633407428562024
9809.159563416273,100000,1.5,0.04987724687090618
10293.244793123098,100000,1.5,0.04913313108218136
10801.219787096203,100000,1.5,0.04840086820305672
11334.26351300837,100000,1.5,0.04768026943030011
11893.613120972308,100000,1.5,0.04697114896809795
12480.56681486296,100000,1.5,0.046273323980150605
13096.48686534078,100000,1.5,0.04558661454253051
13742.80277156845,100000,1.5,0.04491084359729159
14421.014578959353,100000,1.5,0.044245836906817486
15132.696360658267,100000,1.5,0.04359142300889682
15879.499870833977,100000,1.5,0.04294743317251426
16663.15837826323,100000,1.5,0.04231370135434571
17485.490689103306,100000,1.5,0.04169006415594642
18348.405368189557,100000,1.5,0.04107636078162123
19253.9051686557,100000,1.5,0.040472432996965575
20204.091680157042,100000,1.5,0.03987812508806716
21201.170206484974,100000,1.5,0.039293283821357494
22247.454883893708,100000,1.5,0.03871775840410271
23345.374052017745,100000,1.5,0.03815140044552395
24497.47588984603,100000,1.5,0.03759406391853702
25706.434329833315,100000,1.5,0.03704560512210133
26975.055263874565,100000,1.5,0.03650588264416889
28306.28305554678,100000,1.5,0.035974757325223046
29703.207373731602,100000,1.5,0.03545209222239841
31169.07036347938,100000,1.5,0.034937752574172136
32707.274170758283,100000,1.5,0.03443160576561757
34321.38883855163,100000,1.5,0.033933521294211504
36015.16059263056,100000,1.5,0.03344337073618595
37792.52053623214,100000,1.5,0.03296102771341603
39657.59377382258,100000,1.5,0.03248636786083522
41614.708985121564,100000,1.5,0.032019268794369574
43668.40847160745,100000,1.5,0.03155961007938285
45823.458698820534,100000,1.5,0.031107273199624245
48084.86135893327,100000,1.5,0.030662141526670603
50457.864979261096,100000,1.5,0.030224100289855577
52947.97710365748,100000,1.5,0.029793036546677684
55560.97707506484,100000,1.5,0.029368839153679698
58302.9294488879,100000,1.5,0.028951398737792042
61180.19806832264,100000,1.5,0.02854060766813241
64199.460834306214,100000,1.5,0.028136360028254807
67367.7252043687,100000,1.5,0.027738551588840584
70692.34445635948,100000,1.5,0.027347079780824332
74181.0347547924,100000,1.5,0.02696184366894804
77841.89305942143,100000,1.5,0.026582743925736375
81683.41591761034,100000,1.5,0.026209682805886574
85714.51918411112,100000,1.5,0.025842564121066284
89944.55871402164,100000,1.5,0.025481293215112725
94383.352076946,100000,1.5,0.02512577693962705
99041.2013427557,100000,1.5,0.02477592362995742
103928.91699183728,100000,1.5,0.02443164308156456
109057.8430053166,100000,1.5,0.024092846526763866
114439.88319349488,100000,1.5,0.02375944661183797
120087.52882360163,100000,1.5,0.023431357374513854
126013.88761098507,100000,1.5,0.02310849422179878
132232.7141410297,100000,1.5,0.02279077390816916
138758.44179240317,100000,1.5,0.02247811451410696
145606.2162357259,100000,1.5,0.022170435424977975
152791.93058541327,100000,1.5,0.02186765731024648
160332.26228626995,100000,1.5,0.02156970210302105
168244.71182045134,100000,1.5,0.021276492979926148
176547.64332462606,100000,1.5,0.020987954341294336
185260.32721160684,100000,1.5,0.02070401179167406
194402.98489537672,100000,1.5,0.020424592120647796
203996.83572330637,100000,1.5,0.020149623283955864
214064.14622449162,100000,1.5,0.019879034384920904
224628.28178851632,100000,1.5,0.019612755656168133
235713.7608945747,100000,1.5,0.01935071844163691
247346.31201682088,100000,1.5,0.019092855178878758
259552.93333801624,100000,1.5,0.018839099381637376
272361.95541006164,100000,1.5,0.01858938562270616
285803.1069068532,100000,1.5,0.018343649517058722
299907.58362205816,100000,1.5,0.018101827705248163
314708.12087195285,100000,1.5,0.01786385783707081
330239.06947137037,100000,1.5,0.01762967855549007
346536.4754590798,100000,1.5,0.01739922948081647
363638.1637576417,100000,1.5,0.0171724511951396
381583.82596190565,100000,1.5,0.016949285227008108
400415.1124598945,100000,1.5,0.016729674036353705
420175.72909989185,100000,1.5,0.01651356099965525
440911.53862807574,100000,1.5,0.016300890395339246
462670.6671321315,100000,1.5,0.016091607389412864
485503.61573790025,100000,1.5,0.01588565802132576
509463.3778182841,100000,1.5,0.01568298919005717
534605.5619864543,100000,1.5,0.01548354864042458
560988.5211588137,100000,1.5,0.015287284949610491
588673.487987254,100000,1.5,0.015094147513903833
617724.7169750493,100000,1.5,0.014904086535652492
648209.6336062066,100000,1.5,0.01471705301042373
680198.9908343966,100000,1.5,0.01453299871436916
713767.0332946767,100000,1.5,0.014351876191790859
748991.6696191038,100000,1.5,0.014173638742905665
785954.6532561838,100000,1.5,0.013998240411804305
824741.7722138225,100000,1.5,0.013825635974602337
865443.0481661423,100000,1.5,0.013655780927779863
908152.9453863049,100000,1.5,0.0134886314767069
952970.5899902193,100000,1.5,0.013324144524351612
1000000.0,100000,1.5,0.013162277660168382
